title,trailer_url
54 (1998),https://www.youtube.com/watch?v=5sSqLmd1ux4
Willow (1988),https://www.youtube.com/watch?v=uzn2izehkno
"Untouchables, The (1987)",https://www.youtube.com/watch?v=2cGat1xI8G8
Lifeboat (1944),https://www.youtube.com/watch?v=bKYPN8ACx20
Shadow of a Doubt (1943),https://www.youtube.com/watch?v=QAdjnumtmXs
"Lady Vanishes, The (1938)",https://www.youtube.com/watch?v=v9X5_M0blYE
Rounders (1998),https://www.youtube.com/watch?v=9r-K5dmt0Rc
Cube (1997),https://www.youtube.com/watch?v=Esjc0rPj3K4
Simon Birch (1998),https://www.youtube.com/watch?v=AGU8cOHxSxo
My Bodyguard (1980),https://www.youtube.com/watch?v=yj8sZlSUI38
Broadcast News (1987),https://www.youtube.com/watch?v=Fuhxg3mkiIw
Working Girl (1988),https://www.youtube.com/watch?v=va1UqFivi6A
Married to the Mob (1988),https://www.youtube.com/watch?v=utU7opft6F4
Say Anything... (1989),https://www.youtube.com/watch?v=Se_eSeEAoX0
My Blue Heaven (1990),https://www.youtube.com/watch?v=flx9YKnnl6Y
Hero (1992),https://www.youtube.com/watch?v=HgyeBuopg20
Toys (1992),https://www.youtube.com/watch?v=d_vxkIm9z8k
About Last Night... (1986),https://www.youtube.com/watch?v=Ouub45fF_MQ
"Few Good Men, A (1992)",https://www.youtube.com/watch?v=iIaAL7JTEgE
Indecent Proposal (1993),https://www.youtube.com/watch?v=HumfQ0xklFU
Rush Hour (1998),https://www.youtube.com/watch?v=JMiFsFQcFLE
Ronin (1998),https://www.youtube.com/watch?v=FHrhOuz_QEk
Urban Legend (1998),https://www.youtube.com/watch?v=R4d1_D90BwU
Pecker (1998),https://www.youtube.com/watch?v=0HUeQfAd1e8
Them! (1954),https://www.youtube.com/watch?v=v4URRp39XOo
"Thing, The (1982)",https://www.youtube.com/watch?v=ySvzHdtCiWE
"Player, The (1992)",https://www.youtube.com/watch?v=HpDDTS08wPs
Edward Scissorhands (1990),https://www.youtube.com/watch?v=TBHIO60whNw
Antz (1998),https://www.youtube.com/watch?v=iX_qRwVXWYQ
"Night at the Roxbury, A (1998)",https://www.youtube.com/watch?v=xp5jXz6Ho_M
What Dreams May Come (1998),https://www.youtube.com/watch?v=RmZ-FuBThuQ
"Producers, The (1968)",https://www.youtube.com/watch?v=z51xeox0Jlg
History of the World: Part I (1981),https://www.youtube.com/watch?v=1TASJymwQeo
My Cousin Vinny (1992),https://www.youtube.com/watch?v=hITJLnyH9Fc
Nashville (1975),https://www.youtube.com/watch?v=QZGpaVZdGlo
2010: The Year We Make Contact (1984),https://www.youtube.com/watch?v=8dQH_WNvL3Y
Children of a Lesser God (1986),https://www.youtube.com/watch?v=tWozYtxnSZY
"Elephant Man, The (1980)",https://www.youtube.com/watch?v=AF9gNKJi79g
Bride of Chucky (Child's Play 4) (1998),https://www.youtube.com/watch?v=I-WZYQ6nABA
Practical Magic (1998),https://www.youtube.com/watch?v=R7uixLkpjPs
Happiness (1998),https://www.youtube.com/watch?v=1eOzYczx-Xk
Apt Pupil (1998),https://www.youtube.com/watch?v=mFfXqzd7PlI
Pleasantville (1998),https://www.youtube.com/watch?v=dSDm62Hmbf4
Soldier (1998),https://www.youtube.com/watch?v=4oeW9sflsdg
Life Is Beautiful (La Vita è bella) (1997),https://www.youtube.com/watch?v=8CTjcVr9Iao
Orgazmo (1997),https://www.youtube.com/watch?v=Ok-rhTZK0kE
Vampires (1998),https://www.youtube.com/watch?v=XCrtLhXcBQc
American History X (1998),https://www.youtube.com/watch?v=XfQYHqsiN5g
Gods and Monsters (1998),https://www.youtube.com/watch?v=Nn2G6YrvibM
"Siege, The (1998)",https://www.youtube.com/watch?v=8dDVppzDwJA
"Waterboy, The (1998)",https://www.youtube.com/watch?v=vVLvkqfTRVQ
Elizabeth (1998),https://www.youtube.com/watch?v=DyGBwrtIamw
I Still Know What You Did Last Summer (1998),https://www.youtube.com/watch?v=Bm3-443K2V4
Meet Joe Black (1998),https://www.youtube.com/watch?v=_zIOjl93WrU
Runaway Train (1985),https://www.youtube.com/watch?v=nOgYzEV-XFQ
"Stepford Wives, The (1975)",https://www.youtube.com/watch?v=yh9yM00r9JQ
Sid and Nancy (1986),https://www.youtube.com/watch?v=EEHwVIsCG9o
Mona Lisa (1986),https://www.youtube.com/watch?v=KMDvh1iq3Nc
"Big Chill, The (1983)",https://www.youtube.com/watch?v=hHUwAZdQFBg
Enemy of the State (1998),https://www.youtube.com/watch?v=ZjogdKObxrI
"Bug's Life, A (1998)",https://www.youtube.com/watch?v=mE35XQFxbeo
Central Station (Central do Brasil) (1998),https://www.youtube.com/watch?v=MphAVaSmigg
Waking Ned Devine (a.k.a. Waking Ned) (1998),https://www.youtube.com/watch?v=FSnf40-SvUI
"Celebration, The (Festen) (1998)",https://www.youtube.com/watch?v=z4RW9nHaEfU
Godzilla (Gojira) (1954),https://www.youtube.com/watch?v=IVONRrcn9TI
King Kong (1933),https://www.youtube.com/watch?v=PbrikL8IjXM
King Kong (1976),https://www.youtube.com/watch?v=CeRD6sNB0Uk
Desperately Seeking Susan (1985),https://www.youtube.com/watch?v=ngAdpRVhHzY
Fletch (1985),https://www.youtube.com/watch?v=4sMMt2M3RiU
Fletch Lives (1989),https://www.youtube.com/watch?v=UVd-OMNqGHA
Red Sonja (1985),https://www.youtube.com/watch?v=LWfEL_zAA78
Gung Ho (1986),https://www.youtube.com/watch?v=oFwFisdZcfI
"Money Pit, The (1986)",https://www.youtube.com/watch?v=TLLQquBdU8M
"View to a Kill, A (1985)",https://www.youtube.com/watch?v=pxQS8iAlr9w
Police Academy (1984),https://www.youtube.com/watch?v=4NT4C1F_HZE
Police Academy 2: Their First Assignment (1985),https://www.youtube.com/watch?v=0b3WZ2K473s
Police Academy 3: Back in Training (1986),https://www.youtube.com/watch?v=iewE-93HglI
Police Academy 4: Citizens on Patrol (1987),https://www.youtube.com/watch?v=QnkY3_hIdCQ
Police Academy 5: Assignment: Miami Beach (1988),https://www.youtube.com/watch?v=bV_kOvBIupY
Police Academy 6: City Under Siege (1989),https://www.youtube.com/watch?v=unhfOWzPy9M
Babe: Pig in the City (1998),https://www.youtube.com/watch?v=XoMZtqQq3LQ
Very Bad Things (1998),https://www.youtube.com/watch?v=WUIO3LKZcdI
Psycho (1998),https://www.youtube.com/watch?v=p0QkvHCfg7w
Little Voice (1998),https://www.youtube.com/watch?v=9ytNWS3fLWY
"Simple Plan, A (1998)",https://www.youtube.com/watch?v=_TXB2qTJMRE
Jack Frost (1998),https://www.youtube.com/watch?v=ZFoWiUqrhoE
Star Trek: Insurrection (1998),https://www.youtube.com/watch?v=4rVxjV342W4
"Prince of Egypt, The (1998)",https://www.youtube.com/watch?v=N0Vh65UrBK4
Rushmore (1998),https://www.youtube.com/watch?v=6ZVdXXG3KN8
Shakespeare in Love (1998),https://www.youtube.com/watch?v=gk1rTKB6ZF8
Miracle on 34th Street (1947),https://www.youtube.com/watch?v=LrQmDsDcYzk
Pale Rider (1985),https://www.youtube.com/watch?v=SGzz3hh1jHc
Rambo: First Blood Part II (1985),https://www.youtube.com/watch?v=jtPNhGWxY4g
First Blood (Rambo: First Blood) (1982),https://www.youtube.com/watch?v=oXngES_l_HQ
Rambo III (1988),https://www.youtube.com/watch?v=Xt972U5z77w
"Jewel of the Nile, The (1985)",https://www.youtube.com/watch?v=C7zjWIyAsDo
Romancing the Stone (1984),https://www.youtube.com/watch?v=DL40GuLfxA8
Cocoon (1985),https://www.youtube.com/watch?v=zohgyAAKF6M
Cocoon: The Return (1988),https://www.youtube.com/watch?v=E288zThpr8Q
Rocky II (1979),https://www.youtube.com/watch?v=A2P9ATb9Qx8
Rocky III (1982),https://www.youtube.com/watch?v=o7vbDPUMWDc
Rocky IV (1985),https://www.youtube.com/watch?v=mIE5HYkzvV0
Rocky V (1990),https://www.youtube.com/watch?v=C2_k8p3RQx4
Clue (1985),https://www.youtube.com/watch?v=KEXdWfsKZ1k
Young Sherlock Holmes (1985),https://www.youtube.com/watch?v=QWvMK5j-fXU
Back to School (1986),https://www.youtube.com/watch?v=drpmyHAChWw
"Karate Kid, The (1984)",https://www.youtube.com/watch?v=r_8Rw16uscg
"Karate Kid, Part II, The (1986)",https://www.youtube.com/watch?v=V-T0ajeo7xQ
"Karate Kid, Part III, The (1989)",https://www.youtube.com/watch?v=42xkTso8krA
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),https://www.youtube.com/watch?v=NBTTipJX-h4
You've Got Mail (1998),https://www.youtube.com/watch?v=bjP4s7UUnK8
"Thin Red Line, The (1998)",https://www.youtube.com/watch?v=mKl5_OxKBn8
"Faculty, The (1998)",https://www.youtube.com/watch?v=praQkvivkUE
Patch Adams (1998),https://www.youtube.com/watch?v=lZqGA1ldvYE
Stepmom (1998),https://www.youtube.com/watch?v=QNUu1d7i26g
"Civil Action, A (1998)",https://www.youtube.com/watch?v=Y4WOo8IJzVg
Affliction (1997),https://www.youtube.com/watch?v=3_CDpH7ieko
Varsity Blues (1999),https://www.youtube.com/watch?v=zhkun7sUeeY
Howard the Duck (1986),https://www.youtube.com/watch?v=yeU4UlDWfKI
"Fly, The (1958)",https://www.youtube.com/watch?v=mgDypzKO5co
"Fly, The (1986)",https://www.youtube.com/watch?v=fj1SHpBsY7w
"Fly II, The (1989)",https://www.youtube.com/watch?v=4cRmih3xUd0
"Texas Chainsaw Massacre, The (1974)",https://www.youtube.com/watch?v=BKn9QIaMgtQ
Ruthless People (1986),https://www.youtube.com/watch?v=peGgfrkfmxE
"Name of the Rose, The (Name der Rose, Der) (1986)",https://www.youtube.com/watch?v=7-yYJgpQ-CE
Jumpin' Jack Flash (1986),https://www.youtube.com/watch?v=eWBr7HGnouM
Peggy Sue Got Married (1986),https://www.youtube.com/watch?v=joT1q31AuxA
Crocodile Dundee (1986),https://www.youtube.com/watch?v=_eED8IAv_Ac
Crocodile Dundee II (1988),https://www.youtube.com/watch?v=CVDqcrogYRk
"Color of Money, The (1986)",https://www.youtube.com/watch?v=9l6VWpLC6rw
Heartbreak Ridge (1986),https://www.youtube.com/watch?v=ZOo4ir1MtoI
¡Three Amigos! (1986),https://www.youtube.com/watch?v=g9OAjqs6dOo
She's All That (1999),https://www.youtube.com/watch?v=zpaSBrI3PGM
Payback (1999),https://www.youtube.com/watch?v=jEgLdRu27v0
Blast from the Past (1999),https://www.youtube.com/watch?v=9_mi3qoA_QY
Message in a Bottle (1999),https://www.youtube.com/watch?v=Ur9xLzOJNIs
October Sky (1999),https://www.youtube.com/watch?v=zxJQgYPXjN4
Office Space (1999),https://www.youtube.com/watch?v=rPJUXZvX6UI
200 Cigarettes (1999),https://www.youtube.com/watch?v=TaffAlnyOWQ
8MM (1999),https://www.youtube.com/watch?v=mjIGbTTw3i8
Pet Sematary (1989),https://www.youtube.com/watch?v=JMao8sg4DPA
Christine (1983),https://www.youtube.com/watch?v=0Xq75RR7otQ
Night Shift (1982),https://www.youtube.com/watch?v=bE2zds0_9v0
Airport (1970),https://www.youtube.com/watch?v=PACKbKt8MOw
"Towering Inferno, The (1974)",https://www.youtube.com/watch?v=nch1URmJvMA
Westworld (1973),https://www.youtube.com/watch?v=JoUWNBcBKkA
Logan's Run (1976),https://www.youtube.com/watch?v=USADM5Gk9Gs
Planet of the Apes (1968),https://www.youtube.com/watch?v=k0-dUM_A-Cg
Beneath the Planet of the Apes (1970),https://www.youtube.com/watch?v=qOSEpi8K-XM
Battle for the Planet of the Apes (1973),https://www.youtube.com/watch?v=yg_cSD2VnE8
Conquest of the Planet of the Apes (1972),https://www.youtube.com/watch?v=CWIbQqbivVc
Escape from the Planet of the Apes (1971),https://www.youtube.com/watch?v=t4OQqg-oL2M
Analyze This (1999),https://www.youtube.com/watch?v=rS-5L1-7BY4
Cruel Intentions (1999),https://www.youtube.com/watch?v=UzlKsS-IhEo
"Lock, Stock & Two Smoking Barrels (1998)",https://www.youtube.com/watch?v=HY7mRdQuUSw
Wing Commander (1999),https://www.youtube.com/watch?v=Y9qddSX5ghE
"Haunting, The (1963)",https://www.youtube.com/watch?v=AeAzGxWlEcg
Dead Ringers (1988),https://www.youtube.com/watch?v=-ZHbu3msmes
Forces of Nature (1999),https://www.youtube.com/watch?v=PzYRFUxF8lY
Ravenous (1999),https://www.youtube.com/watch?v=l7BDiNktrLU
"King and I, The (1956)",https://www.youtube.com/watch?v=fzHXJaWidRQ
EDtv (1999),https://www.youtube.com/watch?v=87hvm2PSjeE
"Mod Squad, The (1999)",https://www.youtube.com/watch?v=67cdXuWnRKs
"Matrix, The (1999)",https://www.youtube.com/watch?v=vKQi3bBA1y8
10 Things I Hate About You (1999),https://www.youtube.com/watch?v=Ax8qnxP2TWY
"Out-of-Towners, The (1999)",https://www.youtube.com/watch?v=erByzW27zEM
Go (1999),https://www.youtube.com/watch?v=WSOBdkzG1YI
Never Been Kissed (1999),https://www.youtube.com/watch?v=xPyMf4ROt3Q
Cookie's Fortune (1999),https://www.youtube.com/watch?v=uscD7noDqQM
Open Your Eyes (Abre los ojos) (1997),https://www.youtube.com/watch?v=rjS_uzWt6pc
SLC Punk! (1998),https://www.youtube.com/watch?v=fcFm96WxAZY
Pushing Tin (1999),https://www.youtube.com/watch?v=XnBH9oQU8QU
Election (1999),https://www.youtube.com/watch?v=tBgM_Kw6PSM
eXistenZ (1999),https://www.youtube.com/watch?v=CXgOUa91GHg
Entrapment (1999),https://www.youtube.com/watch?v=LFSpRNtxd8I
Idle Hands (1999),https://www.youtube.com/watch?v=vlmCEc8BmEQ
Night of the Comet (1984),https://www.youtube.com/watch?v=F13mpUTYS3E
Dick Tracy (1990),https://www.youtube.com/watch?v=-4rzqSsqaqA
"Mummy, The (1999)",https://www.youtube.com/watch?v=f7oKxlaUBac
William Shakespeare's A Midsummer Night's Dream (1999),https://www.youtube.com/watch?v=mZD2yJMGKXw
Star Wars: Episode I - The Phantom Menace (1999),https://www.youtube.com/watch?v=bD7bpG-zDJQ
"Mummy, The (1932)",https://www.youtube.com/watch?v=1i6xNScZRP4
Superman (1978),https://www.youtube.com/watch?v=bHw39LmnRJU
Superman II (1980),https://www.youtube.com/watch?v=jxD8RlGnP64
Superman III (1983),https://www.youtube.com/watch?v=uFkii_8vj0M
Superman IV: The Quest for Peace (1987),https://www.youtube.com/watch?v=jwuB2ub5aek
Dracula (1931),https://www.youtube.com/watch?v=VoaMw91MC9k
Frankenstein (1931),https://www.youtube.com/watch?v=AkSbwiKP3mo
"Rocky Horror Picture Show, The (1975)",https://www.youtube.com/watch?v=ldo_spDyLKc
"War of the Worlds, The (1953)",https://www.youtube.com/watch?v=s8TVpD5yzE4
Invasion of the Body Snatchers (1956),https://www.youtube.com/watch?v=pNJB363yql8
Swamp Thing (1982),https://www.youtube.com/watch?v=aIiZFa4xw5w
Notting Hill (1999),https://www.youtube.com/watch?v=4RI0QvaGoiI
"Thirteenth Floor, The (1999)",https://www.youtube.com/watch?v=FbafEoDdQgA
Instinct (1999),https://www.youtube.com/watch?v=ht1cA7x36Rc
Buena Vista Social Club (1999),https://www.youtube.com/watch?v=mwyGPg8cYvY
Austin Powers: The Spy Who Shagged Me (1999),https://www.youtube.com/watch?v=LGVjoLlgHbM
"Red Violin, The (Violon rouge, Le) (1998)",https://www.youtube.com/watch?v=3feDUcDRNAg
Tarzan (1999),https://www.youtube.com/watch?v=JYOMf4SS2oA
"General's Daughter, The (1999)",https://www.youtube.com/watch?v=LsC8Kd6tfs4
"Ideal Husband, An (1999)",https://www.youtube.com/watch?v=gjpQAj_MtUI
Run Lola Run (Lola rennt) (1998),https://www.youtube.com/watch?v=ZCYnsUdO6H0
Trekkies (1997),https://www.youtube.com/watch?v=AXcshBzTGso
Big Daddy (1999),https://www.youtube.com/watch?v=jxnccxgybUI
Arachnophobia (1990),https://www.youtube.com/watch?v=p2EZkRcw3LA
"South Park: Bigger, Longer and Uncut (1999)",https://www.youtube.com/watch?v=PbMl6DjhJ1I
Wild Wild West (1999),https://www.youtube.com/watch?v=It89i3W-v4s
Summer of Sam (1999),https://www.youtube.com/watch?v=sPM5TzVBCfo
American Pie (1999),https://www.youtube.com/watch?v=iUZ3Yxok6N8
Arlington Road (1999),https://www.youtube.com/watch?v=zfbBavo86qs
Muppets From Space (1999),https://www.youtube.com/watch?v=ze_tsDEuYEg
"Blair Witch Project, The (1999)",https://www.youtube.com/watch?v=MBZ-POVsrlI
Eyes Wide Shut (1999),https://www.youtube.com/watch?v=xgVo96JaqeM
Lake Placid (1999),https://www.youtube.com/watch?v=xNP_FyUjysk
Ghostbusters (a.k.a. Ghost Busters) (1984),https://www.youtube.com/watch?v=6hDkhw5Wkas
Ghostbusters II (1989),https://www.youtube.com/watch?v=weIqC-oUGmA
Drop Dead Gorgeous (1999),https://www.youtube.com/watch?v=dpkZV4wX92M
"Haunting, The (1999)",https://www.youtube.com/watch?v=J4fWI5J4bEU
Inspector Gadget (1999),https://www.youtube.com/watch?v=WF_xCzAXFuU
Deep Blue Sea (1999),https://www.youtube.com/watch?v=oSz9MDN-iac
Mystery Men (1999),https://www.youtube.com/watch?v=weL-NjlIQ0E
Runaway Bride (1999),https://www.youtube.com/watch?v=pOmwh43Kr34
"Killing, The (1956)",https://www.youtube.com/watch?v=c0Odg-GY40w
Spartacus (1960),https://www.youtube.com/watch?v=HcIMY1Ah3aw
Lolita (1962),https://www.youtube.com/watch?v=ihZ-aIJj6-g
Barry Lyndon (1975),https://www.youtube.com/watch?v=XjPSGuJskxM
"400 Blows, The (Les quatre cents coups) (1959)",https://www.youtube.com/watch?v=YAVOlu8WP1Q
Jules and Jim (Jules et Jim) (1961),https://www.youtube.com/watch?v=x5IAYIUKTaI
"Mosquito Coast, The (1986)",https://www.youtube.com/watch?v=eC2eC_pN7ZE
"Golden Child, The (1986)",https://www.youtube.com/watch?v=5aoGFs05NfY
Brighton Beach Memoirs (1986),https://www.youtube.com/watch?v=cSl4DbhIVao
"Color Purple, The (1985)",https://www.youtube.com/watch?v=_h-efLS7VV4
"Mission, The (1986)",https://www.youtube.com/watch?v=o7aTvYJBHw4
Little Shop of Horrors (1986),https://www.youtube.com/watch?v=QqFZuR6UzjA
"Little Shop of Horrors, The (1960)",https://www.youtube.com/watch?v=tY2KCl79Do8
Radio Days (1987),https://www.youtube.com/watch?v=CEd8tjKsYT4
Dick (1999),https://www.youtube.com/watch?v=33ALTtt4SIY
"Iron Giant, The (1999)",https://www.youtube.com/watch?v=fq2FZdvQXXg
"Sixth Sense, The (1999)",https://www.youtube.com/watch?v=3-ZP95NF_Wk
"Thomas Crown Affair, The (1999)",https://www.youtube.com/watch?v=XSGTgwGsP1U
"Thomas Crown Affair, The (1968)",https://www.youtube.com/watch?v=CRByKtUZs54
Bowfinger (1999),https://www.youtube.com/watch?v=SkbHfeWfxHw
Brokedown Palace (1999),https://www.youtube.com/watch?v=p-xXGVsYOyM
Detroit Rock City (1999),https://www.youtube.com/watch?v=4MhQK3-vOlo
Heaven Can Wait (1978),https://www.youtube.com/watch?v=Aqt-O9F6AkQ
Monty Python's And Now for Something Completely Different (1971),https://www.youtube.com/watch?v=dlCbFu5dpc8
Airplane! (1980),https://www.youtube.com/watch?v=07pPmCfKi3U
Airplane II: The Sequel (1982),https://www.youtube.com/watch?v=yk2qQNME5x4
"American Werewolf in Paris, An (1997)",https://www.youtube.com/watch?v=xmoKnjj7Y38
European Vacation (aka National Lampoon's European Vacation) (1985),https://www.youtube.com/watch?v=Ydxs7VMFdPg
National Lampoon's Vacation (1983),https://www.youtube.com/watch?v=FHThGmVfE3A
Big (1988),https://www.youtube.com/watch?v=BGDTNhHYJ94
Problem Child (1990),https://www.youtube.com/watch?v=cxFT8zYZ3dU
Tequila Sunrise (1988),https://www.youtube.com/watch?v=D-lNMAHCbJo
"Pelican Brief, The (1993)",https://www.youtube.com/watch?v=N7seUNbY1_w
"Christmas Story, A (1983)",https://www.youtube.com/watch?v=cfjEZ88NHBw
Mickey Blue Eyes (1999),https://www.youtube.com/watch?v=AOh-F4PKwjU
Teaching Mrs. Tingle (1999),https://www.youtube.com/watch?v=QhIZO2mcSK4
Universal Soldier (1992),https://www.youtube.com/watch?v=v32Yu-h7UzE
Iron Eagle (1986),https://www.youtube.com/watch?v=Py1LeIf3xQE
Three Days of the Condor (3 Days of the Condor) (1975),https://www.youtube.com/watch?v=h1f1VJDe3ik
Medicine Man (1992),https://www.youtube.com/watch?v=1kbjNmOxwIU
"13th Warrior, The (1999)",https://www.youtube.com/watch?v=ZeGbSOdedqI
"Astronaut's Wife, The (1999)",https://www.youtube.com/watch?v=pu_TmXgGEG8
"Muse, The (1999)",https://www.youtube.com/watch?v=ly7FkGb3b-c
Stigmata (1999),https://www.youtube.com/watch?v=rwsTYQ26QDQ
Stir of Echoes (1999),https://www.youtube.com/watch?v=Hujbh6VHxhg
"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",https://www.youtube.com/watch?v=JZSqJWeZXaA
Yellow Submarine (1968),https://www.youtube.com/watch?v=vefJAtG-ZKI
American Beauty (1999),https://www.youtube.com/watch?v=XCxzXblZyfQ
Stop Making Sense (1984),https://www.youtube.com/watch?v=-rjMwSTeVeo
Blue Streak (1999),https://www.youtube.com/watch?v=TrwRAT5LtoM
For Love of the Game (1999),https://www.youtube.com/watch?v=qSz1KqZZvpc
"Hard Day's Night, A (1964)",https://www.youtube.com/watch?v=Pbg8T9r1DiQ
Fright Night (1985),https://www.youtube.com/watch?v=PMRH0RIEjnc
Deliverance (1972),https://www.youtube.com/watch?v=sckWeXMLsac
Excalibur (1981),https://www.youtube.com/watch?v=6QR6_17mn5s
Sommersby (1993),https://www.youtube.com/watch?v=JSw_pDDLHGA
Tommy (1975),https://www.youtube.com/watch?v=GkD78qRf3gQ
Double Jeopardy (1999),https://www.youtube.com/watch?v=u22fy9OTaxo
Mumford (1999),https://www.youtube.com/watch?v=vJnC51vsk5A
"Mystery, Alaska (1999)",https://www.youtube.com/watch?v=a80x06Wn91U
Three Kings (1999),https://www.youtube.com/watch?v=Bdal5c1TfmE
Phantasm (1979),https://www.youtube.com/watch?v=RIRVOepV9Ik
Random Hearts (1999),https://www.youtube.com/watch?v=7vcNSIXlyxQ
Superstar (1999),https://www.youtube.com/watch?v=6-ABqpHZzWo
Boys Don't Cry (1999),https://www.youtube.com/watch?v=Ar9wGSd7KVQ
"Limey, The (1999)",https://www.youtube.com/watch?v=vfWPKR21jV8
Risky Business (1983),https://www.youtube.com/watch?v=3JXcqzJjHf0
Total Recall (1990),https://www.youtube.com/watch?v=684nkWhd658
Body Heat (1981),https://www.youtube.com/watch?v=Wz-Pf9_SKeI
Ferris Bueller's Day Off (1986),https://www.youtube.com/watch?v=0ZDbKhkLxTs
"Year of Living Dangerously, The (1982)",https://www.youtube.com/watch?v=IL6BqLMZJyA
High Plains Drifter (1973),https://www.youtube.com/watch?v=Ek9CwmjisLE
Hang 'Em High (1968),https://www.youtube.com/watch?v=FtxTu-NTebg
Drunken Master (Jui kuen) (1978),https://www.youtube.com/watch?v=krvm6ikt6v4
Hairspray (1988),https://www.youtube.com/watch?v=6zgCEgeKoMk
South Pacific (1958),https://www.youtube.com/watch?v=LSuPYEdeLPI
Flashdance (1983),https://www.youtube.com/watch?v=t9GJ9AWE9M4
"Dirty Dozen, The (1967)",https://www.youtube.com/watch?v=ff1V6ywnWcY
Help! (1965),https://www.youtube.com/watch?v=LtWQ428GaoQ
Goldfinger (1964),https://www.youtube.com/watch?v=MA65V-oLKa8
From Russia with Love (1963),https://www.youtube.com/watch?v=t9AeIdMQqR8
Dr. No (1962),https://www.youtube.com/watch?v=pw61uyA0F8A
"Blue Lagoon, The (1980)",https://www.youtube.com/watch?v=A0UapwJIJn8
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",https://www.youtube.com/watch?v=aEkjT5A9iKc
Sydney (Hard Eight) (1996),https://www.youtube.com/watch?v=AwLWHNuJ-2M
Home Alone 2: Lost in New York (1992),https://www.youtube.com/watch?v=5h9VDUNtoto
Fight Club (1999),https://www.youtube.com/watch?v=qtRKdVHc-cE
"Story of Us, The (1999)",https://www.youtube.com/watch?v=Dih4PuxFJu4
"Straight Story, The (1999)",https://www.youtube.com/watch?v=BauhJIjn9Uk
Time Bandits (1981),https://www.youtube.com/watch?v=vioocIR0gHQ
All That Jazz (1979),https://www.youtube.com/watch?v=8_aIhkKlrwk
Crimes and Misdemeanors (1989),https://www.youtube.com/watch?v=JBzlQ7bUtKk
Bringing Out the Dead (1999),https://www.youtube.com/watch?v=8TMg9WlKgsU
RoboCop (1987),https://www.youtube.com/watch?v=6tC_5mp3udE
RoboCop 2 (1990),https://www.youtube.com/watch?v=HNcy89RqF5Q
Who Framed Roger Rabbit? (1988),https://www.youtube.com/watch?v=tYkZNPBxZyk
For Your Eyes Only (1981),https://www.youtube.com/watch?v=e0iF8TCk4Fw
Licence to Kill (1989),https://www.youtube.com/watch?v=quHQAuO0lkg
Live and Let Die (1973),https://www.youtube.com/watch?v=KTzsm9-XWQo
Thunderball (1965),https://www.youtube.com/watch?v=7JowkFmI1Fo
House on Haunted Hill (1999),https://www.youtube.com/watch?v=nfhy9nWG6Gw
Being John Malkovich (1999),https://www.youtube.com/watch?v=LEtlqumjXLw
Princess Mononoke (Mononoke-hime) (1997),https://www.youtube.com/watch?v=4OiMOHRDs14
"Bachelor, The (1999)",https://www.youtube.com/watch?v=XSHVnSlK3ok
"Bone Collector, The (1999)",https://www.youtube.com/watch?v=fI56162Lz0A
"Insider, The (1999)",https://www.youtube.com/watch?v=MGOb29aePyc
American Movie (1999),https://www.youtube.com/watch?v=zMFZOu8rDUQ
Creepshow (1982),https://www.youtube.com/watch?v=owdnnaNs2RI
Re-Animator (1985),https://www.youtube.com/watch?v=wLJ8Z3PDEGU
Drugstore Cowboy (1989),https://www.youtube.com/watch?v=5_Rs8c08hM8
Falling Down (1993),https://www.youtube.com/watch?v=BD5ofrSNDFA
"General, The (1926)",https://www.youtube.com/watch?v=7EcZPcFfjqY
Yojimbo (1961),https://www.youtube.com/watch?v=y_1iT_GmHTE
"Omega Man, The (1971)",https://www.youtube.com/watch?v=bWB6Ufh4O98
Spaceballs (1987),https://www.youtube.com/watch?v=RK0yd4LtLdg
Robin Hood (1973),https://www.youtube.com/watch?v=z4rLod7TBEY
Mister Roberts (1955),https://www.youtube.com/watch?v=mzdnxnhxyX0
Little Big Man (1970),https://www.youtube.com/watch?v=7K4l5ZZe4-k
Trading Places (1983),https://www.youtube.com/watch?v=Fupg2r1EJ9w
Meatballs (1979),https://www.youtube.com/watch?v=JlkOBBBfAFo
Dead Again (1991),https://www.youtube.com/watch?v=Hyh-mq2wcRw
Dogma (1999),https://www.youtube.com/watch?v=-8UW-O-rhv0
"Messenger: The Story of Joan of Arc, The (1999)",https://www.youtube.com/watch?v=aCbMOQIs45s
Pokémon: The First Movie (1998),https://www.youtube.com/watch?v=egDYQSUEsHg
"Commitments, The (1991)",https://www.youtube.com/watch?v=VSXGeUQc0Co
Holiday Inn (1942),https://www.youtube.com/watch?v=dcU0o7N2vig
"Longest Day, The (1962)",https://www.youtube.com/watch?v=3KdNUlLzTvA
Tora! Tora! Tora! (1970),https://www.youtube.com/watch?v=jp6chxICfTQ
Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),https://www.youtube.com/watch?v=HsvhP9aCsDk
"Verdict, The (1982)",https://www.youtube.com/watch?v=NF-F4ys3hHE
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",https://www.youtube.com/watch?v=RdanCNK4ayo
Stand and Deliver (1988),https://www.youtube.com/watch?v=qtQQC23eseU
Moonstruck (1987),https://www.youtube.com/watch?v=M01_2CKL6PU
